lyrics,label,language
"Una vez soñé, lo que el futuro me deparaba
Había un patio andaluz, mi niño toca la guitarra
El otro se echaba un cante
Mi mujer y mi niña bailaban, al compás de bulerías
Mientras les toco las palmas

Los sueños, sueños son, y el destino decidirá
Lo que en el futuro me espera
Si mi sueño se cumplirá
Y a Dios le estoy pidiendo
Que se haga realidad
Pues me paso el día durmiendo
Para encontrar la felicidad

Poder besarla, cada mañana
Mirar para el lado y verla tumbada en mi cama
Será mi noche, será mi día
Mi estrella blanca

Y una casita en el barrio de Santa Cruz
Un ventanal y un pequeño patio andaluz
Enredaderas que suben por la escalera
Por una reja se ve el Sol y entra luz
Y cuando llega la noche a mi ventana
Cojo jazmine' y huele a la flor de mi dama
En mi vieja mecedora quedo dormido
Al despertar del sueño todo se había ido

Ya encontré la que será mi futura esposa
La madre de mis tres hijos
Sevillana, guapa y hermosa
Al bailar parece que vuela
Sus pies son de oro puro
Cásate conmigo flamenca
Que amor eterno yo a ti te juro

Poder besarla, cada mañana
Mirar para el lado y verla tumbada en mi cama
Será mi noche, será mi día
Mi estrella blanca

Y una casita en el barrio de Santa Cruz
Un ventanal y un pequeño patio andaluz
Enredaderas que suben por la escalera
Por una reja se ve el Sol y entra luz
Y cuando llega la noche a mi ventana
Cojo jazmine' y huele a la flor de mi dama
En mi vieja mecedora quedo dormido
Al despertar del sueño todo se había ido

Y una casita en el barrio de Santa Cruz
Un ventanal y un pequeño patio andaluz
Enredaderas que suben por la escalera
Por una reja se ve el Sol y entra luz
Y cuando llega la noche a mi ventana
Cojo jazmine' y huele a la flor de mi dama
En mi vieja mecedora quedo dormido
Al despertar del sueño todo se había ido

Y una casita en el barrio de Santa Cruz
Un ventanal y un pequeño patio andaluz
Enredaderas que suben por la escalera
Por una reja se ve el Sol y entra luz
Y cuando llega la noche a mi ventana
Cojo jazmine' y huele a la flor de mi dama
En mi vieja mecedora quedo dormido
Al despertar del sueño todo se había ido",Flamenco,es
"Ya no puedo sentirla a mi lado
Ni su cuerpo ya no podre tocar
Ella ya no está, ella ya no está
Siempre que me acuerdo yo de ella
Mis ojos se empiezan a inundar de lágrimas de amor
De lágrimas de amor

Sueño contigo, ¿qué me has dado?
Sin tu cariño no me habría enamorado
Sueño contigo, ¿qué me has dado?
Y es que te quiero y tú me estás olvidando

Sueño contigo ¿que me has dado?
Sin tu cariño no me habría enamorado
Sueño contigo, ¿que me has dado?
Y es que te quiero y tú me estás olvidando

Si a mi corazón yo le pregunto
Seguro que me responderá
Solo quiero amar, solo quiero amar
Ella ya se marchó de mi lado
Y un recuerdo solo me dejo
Y una espina clavada en mi corazón
Y una espina clavada

Sueño contigo, ¿qué me has dado?
Sin tu cariño no me habría enamorado
Sueño contigo, ¿qué me has dado?
Y es que te quiero y tú me estás olvidando

Sueño contigo, ¿qué me has dado?
Sin tu cariño no me habría enamorado
Sueño contigo, ¿qué me has dado?
Y es que te quiero y tú me estás olvidando

Y aunque te sigo queriendo y tu no haces caso
Y todos mis intentos son un fracaso

Sueño contigo, ¿qué me has dado?
Sin tu cariño no me habría enamorado
Sueño contigo, ¿qué me has dado?
Y es que te quiero y tú me estás olvidando",Flamenco,es
"Empezaron los problemas
Se enganchó a la pena
Se aferró a la soledad
Ya no mira las estrellas
Mira sus ojeras
Cansadas de pelear

Olvidándose de todo
Busca, de algún modo
Encontrar su libertad
El cerrojo que le aprieta
Le pone cadenas
Y nunca descansa en paz

Y tu dignidad
Se ha quedado esperando a que vuelvas

Que nadie calle tu verdad
Que nadie te ahogue el corazón
Que nadie te haga más llorar
Hundiéndote en silencio
Que nadie te obligue a morir
Cortando tus alas al volar
Que vuelvan tus ganas de vivir

En el túnel del espanto
Todo se hace largo
¿Cuándo se iluminará?
Amarrado a su destino
Va sin ser testigo
De su lento caminar

Tienen hambre sus latidos
Pero son sumisos
Y suenan a su compás
La alegría traicionera
Le cierra la puerta
No se sienta en su sofá

Y tu dignidad
Se ha quedado esperando a que vuelva

Que nadie calle tu verdad
Que nadie te ahogue el corazón
Que nadie te haga más llorar
Mintiéndote en silencio
Que nadie te obligue a morir
Cortando tus alas al volar
Que vuelvan tus ganas de vivir

Que nadie calle tu verdad
Que nadie te ahogue el corazón
Que nadie te haga más llorar
Hundiéndote en silencio
Que nadie te obligue a morir
Cortando tus alas al volar
Que vuelvan tus ganas de vivir",Flamenco,es
"Yo no quiero hacer lo correcto
Pa' esa mierda ya no tengo tiempo
No vas a escuchar un lamento
Pa' esa puta mierda ya no tengo tiempo

Antes de morir, quiero el cielo
El ciento por ciento
Antes de morir, quiero el cielo
El ciento por ciento, por cierto

Antes de que muera, yo
Pienso follarte hasta borrar el límite entre los dos
Antes de que muera, yo
Quiero jugar con mi vida hasta verle perdió el valor

Antes de que muera, yo
Le meto a él y a quien venga detrás
No le temo al dolor, tengo más cuartao'
Desde hace años, pesao' lo que aguantar hasta el KO

Yo no quiero hacer lo correcto
Pa' esa mierda ya no tengo tiempo
No vas a escuchar un lamento
Pa' esa puta mierda ya no tengo tiempo

Antes de morir, quiero el cielo
El ciento por ciento
Antes de morir, quiero el cielo
El ciento por ciento, por cierto

Antes de que muera yo
Antes de que muera yo
Antes de que muera yo
Antes de que muera yo
(Antes de morirme)

Vámonos de aquí para no volver
Y si volvemos, que sea solo pa' hacerlo llover
Vámonos de aquí, no quiero esperar
El cielo está en algún otro lugar

Quiere mi tiempo, no tengo más
Sin ser gitana, tengo compás
To' el día working, sin descansar
No estoy para nada y no me puedo casar

Antes de morirme, otra piel
Antes de morirme, volver a nacer
Antes de morirme, mátame
Antes de irme, quiero mil veces

Y a ti también, y a ti también
Antes de irte, espérame
Antes de que muera yo
(Antes de morirme)

Yo no quiero hacer lo correcto
Pa' esa mierda ya no tengo tiempo
No vas a escuchar un lamento
Pa' esa puta mierda ya no tengo tiempo

Antes de morir, quiero el cielo
El ciento por ciento
Antes de morir, quiero el cielo
El ciento por ciento, por cierto

Antes de que muera yo (antes de morirme)
Antes de que muera yo (antes de morirme)
Antes de que muera yo (antes de morirme)
Antes de que muera yo (antes de morirme)",Flamenco,es
"¿Cuántas veces te llamaba, te llamaba sola y triste?
Pero nunca estabas, nunca estabas, y perdí
Perdí la voz, mi corazón se fue arrugando en un rincón del miedo
Y solo hay una vida, vida, vida por vivir

Camino y camino, pero no levanto el vuelo
Levanto un castillo de ilusiones y sueños
Con mis manos, sola en mi silencio

Y volar y acariciar el cielo con mis manos
Y olvidar mi dolor
Inventar horizontes nuevos

Y cantar y hasta romper mi voz gritando
Y vencer al amor
Y vencer al amor

Una razón, cuatro besos y un portazo
Y un te quiero que me está matando
Me está matando y me duele
Quiero salir, abriré, por fin, mis alas blancas

Camino y camino, pero no levanto el vuelo
Levanto un castillo de ilusiones y sueños

Camino y camino, pero no levanto el vuelo
Levanto un castillo de ilusiones y sueños
Con mis manos, sola en mi silencio

Y volar y acariciar el cielo con mis manos
Y olvidar mi dolor
Inventar horizontes nuevos

Y cantar y hasta romper mi voz gritando
Y vencer al amor
Al amor

Camino y camino, pero no levanto el vuelo
Levanto un castillo de ilusiones y sueños

Y volar y acariciar el cielo con mis manos
Y olvidar mi dolor
Inventar horizontes nuevos

Y cantar y hasta romper mi voz gritando
Y vencer al amor
Al amor

¿Cuántas veces te llamaba, te llamaba sola y triste?
Pero nunca estabas",Flamenco,es
"Tú me dejaste de querer cuando te necesitaba
Cuando más falta hacía, tú me diste la espalda (vamos allá)
Tú me dejaste de querer cuando menos lo esperaba
Cuando más te quería, se te fueron las ganas (¡toma que toma!)

(¡Dale!)
(¡Aire!)
(¡Toma que toma! ¡Vamos allá, allá! ¡Ala!)
(¡Oye, El Madrileño! ¡Manda!)
(¡Que toma, que toma, que toma! ¡Ese Pucho!)
(¡Ala!)
(Venga ya, ¿te la sabes? ¡Dale!)

Yo me creía que еra el más cabrón
Pero me еstoy notando el corazón (dale, dale)
Estás apretando mucho, mami, déjalo (eso e')
Si quieres, te doy la razón (¡ala!)

Yo lo único que quiero es largarme de aquí (¡oh!)
Me da igual dónde, puedes elegir (¡dale!)
Algún día, dentro de poco, me voy a arrepentir
De haberte confesa'o lo que me haces sufrir (toma que toma)

Tú me dejaste de querer cuando menos lo esperaba (dale)
Cuando más te quería (madrileño), se te fueron las ganas

De punta en blanco pa' ir a tu fiesta
Y he pasa'o tres días con la misma ropa puesta
Loco por ti, perdiendo apuestas
Dime en quién piensas cuando te acuestas

Porque yo pienso en ti, son ilusiones
Yo pienso en ti (vamos allá), son ilusiones
Porque yo pienso en ti, son ilusiones
Yo pienso en ti, son ilusiones (¡ala!)

Tú me dejaste de querer cuando te necesitaba (vamos allá los dos)
Cuando más falta hacía (dímelo, bonito), tú me diste la espalda (dímelo de verdad)
Tú me dejaste de querer cuando menos lo esperaba
Cuando más te quería, se te fueron las ganas

(¡Toma que toma que toma!)
(¡Ala!)
(¡Eso es! Vaya, dale)
(Ah, ¡ese Pucho! ¡Toma que toma que toma!)
(¡Ey! ¡Pom, pom, pom! ¡Ala, dale!)
(Vaya, vaya; ¡dale, dale!)
(Venga ya, ¡venga ya, Tangana!)
(¡Toma que toma!)
(Dale, dale los que saben, dale)",Flamenco,es
"No puedo estar sin él,
me muero por su amor,
no dejo de llorar
buscando una razón,
¿Por qué juega conmigo?
Está dañando mi corazón,
no sé por qué aún le quiero yo.
Él está jugando con tu vida
y se está burlando de tu amor,
cada vez que viene tú le mimas
y le sigues dando el corazón
él nunca hace caso a tus caricias
y se va de nuevo con su amor.

Él siempre te engaña con sonrisas
y tú le perdonas por su error
y le quieres tanto que te olvidas
y de nuevo tienes la ilusión
de que aún te quiere y es mentira,
no le importas nada, déjalo.

No puedo estar sin él...

Tú siempre le das todo el cariño
y nunca le llega al corazón,
en sus pensamientos sólo hay sitio
para estar con ella, entiéndelo:
solamente quiere estar contigo
cuando ella le dice que no.

Ya sé que tú estás enamorada
y que ya no encuentras solución,
pero yo no sé por qué te callas
y le sigues dando la razón,
¿por qué no le dices que se vaya
y que nunca vuelva? Piénsalo.

No puedo estar sin él",Flamenco,es
"Recuerdo la primera vez que te vi pasar
Te acuerdas que él también me vio, y yo sin disimular
Entonces me tomo la vida como si no hubiera na' más
Porque no hay nada más (Sin disimular)
Rompiéndome el cuello pa' verte pasar (Sin disimular)
Delante de él, mirando detrás (Sin disimular)
To' lo que ves pronto se va a acabar
Ahora me tomo la vida como si no hubiera na' más
To's preguntando: Puchito, ¿qué coño te pasa?
Hoy no has dormido en tu casa
¿De dónde te sale esa guasa?, oh no-no
Se nota que traes otra cara
Que ahora te suda la polla que venga bonito o que venga mal dada (Sin disimular)
Si hay que arreglar, arreglamos
Si quieren de malas maneras, pues nos las sacamos
Yo un tipo educado
No voy a perder un minuto llorando todo' esos pecados
Pensando qué habría ganado
Así no se gana mi hermano, no (Sin disimular)
(Si-Si-Si-Sin disimular)
Pensando que habría ganado
Así no se gana mi hermano, no, no (Sin disimular)
(Disimular)
Y hemos venido a ganar
Sin disimular
Rompiéndome el cuello pa' verte pasar (Sin disimular)
Delante de él, mirando detrás (Sin disimular)
Porque to' lo que ves pronto se va acabar (Sin disimular)
Entonces me tomo la vida como si no hubiera na' más
Y aunque ahora tendría 'e estar celoso
¿Por qué andáis quedando de nuevo?, lo veo gracioso
Voy a robarle dos veces la misma mujer, yo soy un caprichoso (Sin disimular)
Me quiere a morir y a matar
Ella me quiere a morir y a matar
Sé que me quiere a morir y a matar
Ella me quiere a morir y a matar
Da igual las veces que vayas
Da igual las veces que van
Me acuerdo cuando me fijé en esa pompa por primera vez
Desde entonces no disimulé (Desde entonces no disimulé, eh-eh)
Voy a morderte la cara (Eh-eh-eh-eh)
No voy a darte dos besos, da igual con quién vayas (Eh-eh)
Me sienta mejor este traje, no me hace marca
Hazte un vestido con todo ese drama (Sin disimular)
Recuerdo la primera vez que te vi pasar (Sin disimular)
Te acuerdas que él también me vio, y yo sin disimular (Sin disimular)
De entonces me tomo la vida como si no hubiera na' más (Sin disimular)
Porque no hay nada más
(Sin disimular)
Rompiéndome el cuello pa' verte pasar (Sin disimular)
Delante de él, mirando detrás (Sin disimular)
To' lo que ves pronto se va a acabar (Sin disimular)
Ahora me tomo la vida como si no hubiera na' más
(Sin disimular)
Rompiéndome el cuello pa' verte pasar (Sin disimular)
Delante de él, mirando detrás (Sin disimular)
To' lo que ves pronto se va a acabar (Sin disimular)
Ahora me tomo la vida como si no hubiera na' más",Flamenco,es
"Hace ya algún tiempo que vivo sin ti
Y aún no me acostumbro ¿por qué voy a mentir?
Juntos acordamos mejor separados
Hoy sé que no puedo ya seguir así
Intenté olvidarte y no lo conseguí
Lleno de recuerdos, todos hablan de ti
La casa vacía ni luz ni alegría
Estoy muerto en vida si no estás aquí
Dime que sientes lo mismo que yo
Dime que me quieres dímelo

¡Cuándo zarpa el amor!
Navega a ciegas es que lleva el timón
Y cuando sube la marea al corazón
Sabe que el viento sopla a su favor
No podemos hacer nada
Por cambiar el rumbo que marcó para los dos
¡Cuándo zarpa el amor!

No sabes lo difícil que ha llegado a ser
Estar sin tu cariño sin poderte tener
¡Cuánto eche de menos mi niña tus besos!
De ti ya nunca me separaré
Aún llevas la alianza que te regalé
Y en tus ojos brillan la ilusión otra vez
Siento escalofríos cuando estoy contigo
Acerca tus manos y acaríciame
Dime que sientes lo mismo que yo
Dime que me quieres dímelo

¡Cuándo zarpa el amor!
Navega a ciegas es que lleva el timón
Y cuando sube la marea al corazón
Sabe que el viento sopla a su favor
No podemos hacer nada
Por cambiar el rumbo que marcó para los dos
¡Cuándo zarpa el amor!",Flamenco,es
"Mala mujer, mala mujer
Me han dejado cicatrices, por todo mi cuerpo, tus uñas de gel
Mala mujer (mala mujer), mala mujer (mala mujer)
Me han dejado cicatrices, por todo mi cuerpo, tus uñas de gel

(Vamono')

Me he jura'o miles de veces, miles de veces
Que iba a borrar ese rastro, olvidar todo lo
Soy un perro perdí'o en la calle, perdí'o en la calle
Sintiendo que cualquier brisa me arrastra tu olor

Solo porque tú te has ido, quiero perder el sentido
Y bailo borracho, perdí'o, desespera'o
Solo porque tú te has ido, quiero perder el sentido
Y bailo borracho, perdí'o, desespera'o

Mala mujer, mala mujer
Me han dejado cicatrices, por todo mi cuerpo, tus uñas de gel
